OBJECTID,Report Number,Report Date,Offense Start Date,Offense End Date,Day of the week,Day Number,Zone,Beat,Location,Location Type,NIBRS Code,NIBRS Code Name,Crime Against,Was a firearm involved?,Press Release,Social Media,Watch,Longitude,Latitude,Neighborhood,NPU,Council District,UCR Grouping,Victim Count,GlobalID,x,y
351633,232845043,10/11/2023 3:22:21 PM,9/24/2023 5:50:00 AM,9/24/2023 6:05:00 AM,Sunday,1,5,505,887 SPRING ST NW,Highway/ Road/ Alley/ Street/ Sidewalk,26B,Credit Card/Automated Teller Machine Fraud,PROPERTY,N,,,Morning Watch,-84.388336,33.779211,Midtown,E,2,Part II,1,9a257fbc-b915-49e9-a05c-a64a1b82b9ef,-84.388336,33.779211
351638,232845038,10/11/2023 3:22:28 PM,10/7/2023 2:00:00 AM,10/7/2023 1:00:00 PM,Friday,6,2,208,3285 PEACHTREE RD NE,Hotel/ Motel/ Etc.,290,Destruction/Damage/Vandalism of Property,PROPERTY,N,,,Evening Watch,-84.368621,33.844364,Peachtree Park,B,7,Part II,,dc74e564-464f-4ab5-8186-a470ceaf797c,-84.368621,33.844364
351634,232845042,10/11/2023 3:22:37 PM,8/8/2021 3:35:00 AM,10/8/2023 3:35:00 AM,Saturday,7,1,111,343 FAIRBURN RD NW,Other/Unknown,26C,Impersonation,PROPERTY,N,,,Morning Watch,-84.500336,33.764516,Adamsville,H,10,Part II,1,44db0351-dc5d-48ac-bee5-3a803ea441c8,-84.5003359999999,33.7645160000001
351636,232845049,10/11/2023 3:23:01 PM,5/1/2023 4:00:00 PM,10/7/2023 4:00:00 PM,Monday,2,2,210,3535 PEACHTREE RD NE,Grocery/ Supermarket,26B,Credit Card/Automated Teller Machine Fraud,PROPERTY,N,,,Day Watch,-84.358703,33.851566,Lenox,B,7,Part II,1,2a5b2b0a-23f2-4a40-a488-df41442e8adc,-84.3587029999999,33.851566
351639,232840573,10/11/2023 3:23:48 PM,10/11/2023 1:00:00 AM,10/11/2023 12:00:00 PM,Tuesday,3,2,205,914 COLLIER RD NW,Residence/ Home / Apartment / Condo,23F,Theft From Motor Vehicle,PROPERTY,N,,,Evening Watch,-84.416324,33.809239,Wildwood (NPU-C),C,8,Part I,1,79e2dbf0-62f4-4477-aec6-45e90439e420,-84.416324,33.809239
351640,232840770,10/11/2023 3:24:57 PM,9/22/2023 4:00:00 PM,10/3/2023 4:00:00 PM,Friday,6,2,207,116 BENNETT ST NW,Commercial/ Office Building,250,Counterfeiting/Forgery,PROPERTY,N,,,Day Watch,-84.395981,33.811558,,C,8,Part II,,5abc174f-34d9-426f-a448-4b50a03b5414,-84.3959809999999,33.811558
351659,232840693,10/11/2023 3:32:22 PM,10/10/2023 6:00:00 PM,10/10/2023 7:00:00 PM,Tuesday,3,6,603,285 BOULEVARD NE,Drug Store/ Doctor's Office/ Hospital,13B,Simple Assault,PERSON,N,,,Evening Watch,-84.371415,33.762478,Old Fourth Ward,M,2,Part II,1,098c9908-c90e-42b9-a35e-d6b55f3e84d9,-84.371415,33.762478
351645,232845054,10/11/2023 3:42:45 PM,1/1/2023 8:40:00 PM,10/9/2023 7:40:00 PM,Sunday,1,1,101,223 JAMES P BRAWLEY DR SW,Residence/ Home / Apartment / Condo,26C,Impersonation,PROPERTY,N,,,Evening Watch,-84.413033,33.750562,Atlanta University Center,T,4,Part II,1,0fa9df41-16b8-4572-9bcc-3a4d756cf395,-84.413033,33.7505620000001
351643,232845051,10/11/2023 3:42:49 PM,9/22/2023 8:05:00 PM,9/23/2023 8:05:00 PM,Friday,6,0,,7700 SPINE ROAD,Abandoned/ Condemned Structure,26B,Credit Card/Automated Teller Machine Fraud,PROPERTY,N,,,Evening Watch,-84.44251,33.639731,,,,Part II,1,6c6edede-157e-43d9-a7ff-553055305e39,-84.44251,33.639731
351644,232845044,10/11/2023 3:43:08 PM,10/7/2023 8:00:00 PM,10/7/2023 8:11:00 PM,Saturday,7,2,206,2980 PIEDMONT RD NE,Other/Unknown,290,Destruction/Damage/Vandalism of Property,PROPERTY,N,,,Evening Watch,-84.368751,33.836239,Garden Hills,B,7,Part II,,0fc18dd3-d472-44ab-a216-7a0ced675f19,-84.368751,33.836239
351646,232845050,10/11/2023 3:43:15 PM,10/9/2023 5:36:00 PM,10/9/2023 5:36:00 PM,Monday,2,5,507,333 PETERS ST SW,Other/Unknown,290,Destruction/Damage/Vandalism of Property,PROPERTY,N,,,Day Watch,-84.403935,33.745809,Castleberry Hill,M,4,Part II,,97c0d856-66ec-4c8d-8200-9f29a08c1b1d,-84.403935,33.7458090000001
351650,232845052,10/11/2023 3:43:28 PM,10/11/2023 2:33:00 AM,10/11/2023 3:25:00 AM,Tuesday,3,5,505,224 PONCE DE LEON AVE NE,Shelter - Mission/ Homeless,26A,False Pretenses/Swindle/Confidence Game,PROPERTY,N,,,Evening Watch,-84.37986,33.772849,Midtown,E,2,Part II,1,c69b7158-4379-43c1-a35c-e227079c2da1,-84.37986,33.7728490000001
351647,232840749,10/11/2023 3:57:55 PM,10/11/2023 4:07:00 PM,10/11/2023 4:07:00 PM,Wednesday,4,2,208,3400 STRATFORD RD NE,Residence/ Home / Apartment / Condo,23F,Theft From Motor Vehicle,PROPERTY,N,,,Day Watch,-84.367778,33.849797,North Buckhead,B,7,Part I,1,b03ae2c1-371f-4655-af09-4da17ccc8e83,-84.367778,33.849797
351641,232820886,10/11/2023 4:10:38 PM,10/9/2023 5:08:00 PM,10/9/2023 9:00:00 PM,Monday,2,2,209,650 PHIPPS BLVD NE,Residence/ Home / Apartment / Condo,13B,Simple Assault,PERSON,N,,,Day Watch,-84.364538,33.854109,North Buckhead,B,7,Part II,1,a47c693d-75a0-47d8-a648-2a10a63b5bc8,-84.364538,33.8541090000001
351651,232840616,10/11/2023 4:13:44 PM,10/9/2023 12:00:00 PM,10/9/2023 10:00:00 PM,Monday,2,5,512,201 PRYOR ST SW,Commercial/ Office Building,26A,False Pretenses/Swindle/Confidence Game,PROPERTY,N,,,Day Watch,-84.392688,33.749404,Downtown,M,4,Part II,1,77f4b4c8-b2b6-4d23-a9a9-22aba5a26c69,-84.392688,33.749404
351648,232840725,10/11/2023 4:14:28 PM,10/11/2023 7:05:00 AM,10/11/2023 7:25:00 AM,Wednesday,4,5,501,691 14TH ST NW,Parking/ Drop Lot/ Garage,23F,Theft From Motor Vehicle,PROPERTY,N,,,Morning Watch,-84.411025,33.786402,Home Park,E,3,Part I,1,85d384b4-d5f5-484b-a37b-f29393950f5c,-84.4110249999999,33.7864020000001
351657,232840667,10/11/2023 4:17:23 PM,10/11/2023 1:30:00 PM,10/11/2023 1:53:00 PM,Wednesday,4,6,608,1226 PONCE DE LEON AVE NE,Commercial/ Office Building,23F,Theft From Motor Vehicle,PROPERTY,N,,,Day Watch,-84.347408,33.774728,Druid Hills,N,6,Part I,,e2c93f2f-521b-465c-8b70-7a785bf4d08f,-84.347408,33.774728
351654,232848038,10/11/2023 4:17:31 PM,9/23/2023 4:18:00 PM,9/23/2023 4:23:00 PM,Saturday,7,7,706,6000 N TERMINAL PKWY,Air/ Bus/ Train Terminal,23H,All Other Larceny,PROPERTY,N,,,Day Watch,-84.444368,33.640311,,,,Part I,1,246868ff-a9b8-42d4-a651-d95f19c4ced7,-84.4443679999999,33.6403110000001
351653,232840822,10/11/2023 4:31:35 PM,10/11/2023 1:30:00 PM,10/11/2023 1:40:00 PM,Wednesday,4,6,610,1989 HOSEA L WILLIAMS DR SE,Service/ Gas Station,23D,Theft From Building,PROPERTY,N,,,Day Watch,-84.322858,33.75092,Kirkwood,O,5,Part I,1,71e55693-8e34-4cfa-8857-c57a00c0b7f0,-84.3228579999999,33.7509200000001
351655,232845061,10/11/2023 4:42:31 PM,6/1/2002 1:00:00 PM,3/31/2023 1:00:00 PM,Saturday,7,1,105,1447 LAVENDER DR NW,Residence/ Home / Apartment / Condo,26C,Impersonation,PROPERTY,N,,,Day Watch,-84.435256,33.761471,Hunter Hills,K,3,Part II,1,cbb44ed6-1dd7-475b-9eab-0cc334d8723e,-84.435256,33.761471
351736,232840869,10/11/2023 4:58:10 PM,10/11/2023 4:15:00 PM,10/11/2023 4:59:00 PM,Wednesday,4,5,503,100 10TH ST NW,Highway/ Road/ Alley/ Street/ Sidewalk,26A,False Pretenses/Swindle/Confidence Game,PROPERTY,N,,,Day Watch,-84.390201,33.781071,Midtown,E,2,Part II,1,10c93897-71f3-4824-acbe-a405034ffe87,-84.390201,33.7810710000001
351652,232845062,10/11/2023 5:02:24 PM,1/21/2023 3:05:00 AM,10/9/2023 1:05:00 AM,Friday,6,4,412,3909 CAMPBELLTON RD SW,Bank - Savings and Loan,26C,Impersonation,PROPERTY,N,,,Evening Watch,-84.515372,33.694197,Kings Forest,P,11,Part II,1,f2267b77-abec-4989-a29c-d767c1d42f43,-84.515372,33.694197
351663,232840559,10/11/2023 5:07:42 PM,10/11/2023 1:04:00 PM,10/11/2023 1:04:00 PM,Wednesday,4,1,104,387 JOSEPH E LOWERY BLVD SW,Residence/ Home / Apartment / Condo,13A,Aggravated Assault,PERSON,Y,https://www.atlantapd.org/Home/Components/News/News/4831/,,Day Watch,-84.417774,33.74496,Harris Chiles,T,4,Part I,1,a811a822-b19b-4e22-8896-69e6c6ff177d,-84.417774,33.74496
351660,232840915,10/11/2023 5:25:42 PM,10/10/2023 10:00:00 PM,10/11/2023 12:30:00 AM,Tuesday,3,3,303,504 WINDSOR ST SW,Convenience Store,23E,Theft From Coin-Operated Machine or Device,PROPERTY,N,,,Evening Watch,-84.398138,33.741078,Mechanicsville,V,4,Part I,1,2f38fb56-28cf-458d-b4f5-a9d9897da613,-84.398138,33.7410780000001
351662,232848039,10/11/2023 5:27:18 PM,9/10/2023 3:04:00 PM,9/10/2023 3:30:00 PM,Sunday,1,7,706,6000 N TERMINAL PKWY,Air/ Bus/ Train Terminal,23H,All Other Larceny,PROPERTY,N,,,Day Watch,-84.444368,33.640311,,,,Part I,1,01484acc-c0f4-45a1-9003-cddc58902b9d,-84.4443679999999,33.6403110000001
351664,232840872,10/11/2023 5:29:17 PM,10/11/2023 3:00:00 AM,10/11/2023 11:00:00 AM,Tuesday,3,2,205,914 COLLIER RD NW,Residence/ Home / Apartment / Condo,240,Motor Vehicle Theft,PROPERTY,N,,,Morning Watch,-84.416324,33.809239,Wildwood (NPU-C),C,8,Part I,1,10d48b23-372a-44d1-b4ae-6b3a3a543b8e,-84.416324,33.809239
351665,232840886,10/11/2023 5:31:51 PM,10/8/2023 1:00:00 PM,10/11/2023 5:33:00 PM,Sunday,1,2,212,1925 MONROE DR NE,Residence/ Home / Apartment / Condo,240,Motor Vehicle Theft,PROPERTY,N,,,Day Watch,-84.374117,33.808041,Piedmont Heights,F,6,Part I,1,b65a32d1-bd5c-45a3-84f2-a25d4f1a92e0,-84.374117,33.8080410000001
351666,232840927,10/11/2023 5:34:32 PM,10/11/2023 5:20:00 PM,10/11/2023 5:34:00 PM,Wednesday,4,3,309,2685 METROPOLITAN PKWY SW,Grocery/ Supermarket,240,Motor Vehicle Theft,PROPERTY,N,,,Day Watch,-84.409022,33.682739,Perkerson,X,12,Part I,1,f74c4d61-11ff-421d-8fa9-764fc9258115,-84.4090219999999,33.682739
351661,232840790,10/11/2023 5:41:12 PM,10/10/2023 10:00:00 PM,10/11/2023 10:00:00 AM,Tuesday,3,6,603,411 PONCE DE LEON AVE NE,Specialty Store,290,Destruction/Damage/Vandalism of Property,PROPERTY,N,,,Evening Watch,-84.3738,33.772374,Old Fourth Ward,M,2,Part II,1,220b36e0-3d9b-4140-b21d-47d5fa61fa73,-84.3738,33.7723740000001
351668,232848040,10/11/2023 6:42:00 PM,10/10/2023 8:25:00 PM,10/10/2023 8:25:00 PM,Tuesday,3,7,706,6000 N TERMINAL PKWY,Air/ Bus/ Train Terminal,23H,All Other Larceny,PROPERTY,N,,,Evening Watch,-84.444368,33.640311,,,,Part I,1,e7bd843d-cd0f-492a-87c6-542f18f7841a,-84.4443679999999,33.6403110000001
351669,232840931,10/11/2023 6:49:29 PM,10/11/2023 4:45:00 PM,10/11/2023 5:34:00 PM,Wednesday,4,5,501,16TH ST NW & MECASLIN ST NW,Highway/ Road/ Alley/ Street/ Sidewalk,35A,Drug/Narcotic Violations,SOCIETY,N,,,Day Watch,-84.40003,33.78907,Home Park,E,3,Part II,,a1cb6811-6548-4101-8d94-dd3e353bcd78,-84.40003,33.78907
351676,232841209,10/11/2023 7:38:09 PM,10/11/2023 7:14:00 PM,10/11/2023 7:38:00 PM,Wednesday,4,3,306,1082 OSBORNE ST SW,Residence/ Home / Apartment / Condo,35A,Drug/Narcotic Violations,SOCIETY,N,,,Evening Watch,-84.423741,33.70416,Sylvan Hills,X,12,Part II,,9239331e-2f56-4217-91cd-bc7476a9a1e5,-84.4237409999999,33.7041600000001
351672,232840946,10/11/2023 7:38:37 PM,10/6/2023 7:18:00 PM,10/6/2023 8:00:00 PM,Friday,6,5,501,260 18TH ST NW,Shopping Mall,23C,Shoplifting,PROPERTY,N,,,Evening Watch,-84.396817,33.792154,Atlantic Station,E,3,Part I,1,1fdeb35e-bf34-4dfa-8c96-43be9a1d68f0,-84.3968169999999,33.792154
351671,232841050,10/11/2023 7:43:11 PM,10/11/2023 5:52:00 PM,10/11/2023 7:43:00 PM,Wednesday,4,6,611,2235 GLENWOOD AVE SE,Grocery/ Supermarket,13A,Aggravated Assault,PERSON,Y,,,Day Watch,-84.313564,33.739633,East Lake,O,5,Part I,1,ce445c46-4e7c-4be7-bb96-f148dbbc9478,-84.313564,33.739633
351677,232840830,10/11/2023 7:56:13 PM,10/1/2023 8:00:00 PM,10/7/2023 11:00:00 PM,Sunday,1,5,505,116 PONCE DE LEON AVE NE,Residence/ Home / Apartment / Condo,23D,Theft From Building,PROPERTY,N,,,Evening Watch,-84.383741,33.772516,Midtown,E,2,Part I,1,a13d0ee0-0577-431a-a5e3-aeda48d621db,-84.383741,33.7725160000001
351675,232801149,10/11/2023 8:01:28 PM,10/7/2023 8:22:00 PM,10/7/2023 9:30:00 PM,Saturday,7,2,210,3393 PEACHTREE RD NE,Residence/ Home / Apartment / Condo,23C,Shoplifting,PROPERTY,N,,,Evening Watch,-84.362119,33.84676,Lenox,B,7,Part I,,427ce29f-6760-4c32-8151-4496cb5eae88,-84.362119,33.8467600000001
351683,232840997,10/11/2023 8:03:29 PM,10/11/2023 2:30:00 PM,10/11/2023 3:00:00 PM,Wednesday,4,1,103,2331 BOLTON RD NW,Convenience Store,23H,All Other Larceny,PROPERTY,N,,,Day Watch,-84.461795,33.81909,Bolton,D,9,Part I,1,5c4de726-c9c2-4ccf-9eef-b233268f9d71,-84.4617949999999,33.8190900000001
351673,232841075,10/11/2023 8:06:23 PM,10/11/2023 11:00:00 AM,10/11/2023 8:06:00 PM,Wednesday,4,3,303,705 PRYOR ST SW,Residence/ Home / Apartment / Condo,23H,All Other Larceny,PROPERTY,N,,,Day Watch,-84.394855,33.735734,Mechanicsville,V,4,Part I,1,4a0d7ae4-e065-46b9-9731-3eafaa5c5f27,-84.3948549999999,33.735734
351678,232841072,10/11/2023 8:07:28 PM,10/11/2023 6:00:00 PM,10/11/2023 6:30:00 PM,Wednesday,4,4,401,1175 RALPH DAVID ABERNATHY BLVD SW,Restaurant,13B,Simple Assault,PERSON,N,,,Evening Watch,-84.426346,33.738921,West End,T,4,Part II,1,99cf019e-7f7b-4562-89c2-bd03e23174f3,-84.426346,33.7389210000001
351674,232841156,10/11/2023 8:17:17 PM,10/11/2023 6:48:00 PM,10/11/2023 8:17:00 PM,Wednesday,4,4,413,4585 SAINT ANDREWS DR SW,Residence/ Home / Apartment / Condo,13B,Simple Assault,PERSON,N,,,Evening Watch,-84.53807,33.687072,Fairway Acres,P,11,Part II,1,92028628-2b18-425a-acf0-07049c857be3,-84.5380699999999,33.6870720000001
351681,232841111,10/11/2023 8:29:33 PM,10/11/2023 6:15:00 PM,10/11/2023 8:29:00 PM,Wednesday,4,3,304,HANK AARON DR SE / GEORGIA AVE SE,Highway/ Road/ Alley/ Street/ Sidewalk,13B,Simple Assault,PERSON,N,,,Evening Watch,-84.387868,33.736837,Summerhill,V,1,Part II,2,f0b0565f-a896-486c-8780-7cbe6b83dd1f,-84.387868,33.736837
351682,232841147,10/11/2023 8:37:43 PM,10/11/2023 6:41:00 PM,10/11/2023 6:50:00 PM,Wednesday,4,4,401,820 OAK ST SW,Parking/ Drop Lot/ Garage,23F,Theft From Motor Vehicle,PROPERTY,N,,,Evening Watch,-84.414415,33.740573,West End,T,4,Part I,,8b70e43b-7217-4e3a-bc89-8a809b312cec,-84.414415,33.740573
351684,232841276,10/11/2023 8:41:07 PM,10/11/2023 7:52:00 PM,10/11/2023 7:55:00 PM,Wednesday,4,4,412,3721 CAMPBELLTON RD SW,Department/ Discount/ Store,240,Motor Vehicle Theft,PROPERTY,N,,,Evening Watch,-84.510371,33.691365,Ben Hill Acres,P,11,Part I,1,e3cda945-7c9f-4745-80f9-0fdf52cad9b9,-84.510371,33.6913650000001
351680,232840958,10/11/2023 8:43:38 PM,10/7/2023 9:00:00 PM,10/10/2023 4:00:00 PM,Saturday,7,5,505,116 PONCE DE LEON AVE NE,Residence/ Home / Apartment / Condo,23F,Theft From Motor Vehicle,PROPERTY,N,,,Evening Watch,-84.383741,33.772516,Midtown,E,2,Part I,1,ad35e79e-a84d-44a8-b7e2-de6b1ab95c00,-84.383741,33.7725160000001
351679,232841190,10/11/2023 9:18:56 PM,10/11/2023 11:00:00 AM,10/11/2023 1:00:00 PM,Wednesday,4,5,501,EDGEHILL AVE NW / WATKINS ST NW,Highway/ Road/ Alley/ Street/ Sidewalk,23F,Theft From Motor Vehicle,PROPERTY,N,,,Day Watch,-84.409127,33.782372,Home Park,E,3,Part I,1,8f4de830-5479-44c9-b45a-538ac5149af7,-84.409127,33.7823720000001
351685,232841426,10/11/2023 9:31:27 PM,10/11/2023 8:30:00 PM,10/11/2023 9:00:00 PM,Wednesday,4,4,411,2841 GREENBRIAR PKWY SW,Department/ Discount/ Store,23C,Shoplifting,PROPERTY,N,,,Evening Watch,-84.489634,33.690451,Greenbriar,R,11,Part I,,74ec3131-03b4-480a-967b-0d04009dbfa8,-84.489634,33.6904510000001
351688,232841001,10/11/2023 9:36:38 PM,10/11/2023 9:50:00 PM,10/11/2023 9:50:00 PM,Wednesday,4,4,403,1452 KENILWORTH DR SW,Residence/ Home / Apartment / Condo,35A,Drug/Narcotic Violations,SOCIETY,N,,,Evening Watch,-84.433914,33.715434,Venetian Hills,S,4,Part II,,fb06e0b2-c0f4-4412-b3b7-f14385c786e9,-84.433914,33.7154340000001
351686,232841422,10/11/2023 9:48:29 PM,10/11/2023 9:06:00 PM,10/11/2023 9:15:00 PM,Wednesday,4,4,409,CAMPBELLTON RD SW / GREENBRIAR PKWY SW,Highway/ Road/ Alley/ Street/ Sidewalk,120,Robbery,PROPERTY,N,,,Evening Watch,-84.490583,33.692575,Southwest,R,11,Part I,1,1b5d6524-0ae1-40cd-b0b7-025b02f21e52,-84.490583,33.692575
351689,232841338,10/11/2023 9:51:02 PM,10/11/2023 4:00:00 AM,10/11/2023 4:00:00 AM,Wednesday,4,3,309,387 CLEVELAND AVE SW,Restaurant,13A,Aggravated Assault,PERSON,N,,,Morning Watch,-84.402143,33.681605,Perkerson,X,12,Part I,1,290ede20-b47e-4e66-84dc-483fd6b9c0ae,-84.402143,33.681605
351692,232841168,10/11/2023 10:00:27 PM,10/11/2023 6:20:00 PM,10/11/2023 6:45:00 PM,Wednesday,4,3,306,1974 SYLVAN RD SW,Service/ Gas Station,35A,Drug/Narcotic Violations,SOCIETY,N,,,Evening Watch,-84.418068,33.70016,Sylvan Hills,X,12,Part II,,54ed654c-1bd1-4d0a-9bcc-fd5651e97cdc,-84.4180679999999,33.70016
351832,232841421,10/11/2023 10:07:03 PM,10/11/2023 2:10:00 PM,10/11/2023 9:45:00 PM,Wednesday,4,5,512,254 PEACHTREE ST SW,Jail/Prison/Penitentiary/Corrections Facility,13B,Simple Assault,PERSON,N,,,Day Watch,-84.395429,33.747285,Downtown,M,4,Part II,1,e8c16f1d-9402-4078-a6f7-ebdcb3a3e1ae,-84.395429,33.747285
351687,232841038,10/11/2023 10:20:02 PM,10/11/2023 5:45:00 PM,10/11/2023 5:57:00 PM,Wednesday,4,3,312,121 CLEVELAND AVE SE,Service/ Gas Station,35A,Drug/Narcotic Violations,SOCIETY,N,,,Day Watch,-84.384701,33.68071,Glenrose Heights,Z,12,Part II,,01cca921-76e1-49ed-b7c2-76fcbd47a1b2,-84.3847009999999,33.68071
351702,232841174,10/11/2023 10:26:27 PM,7/1/2023 2:00:00 PM,,Saturday,7,6,614,470 PONCE DE LEON AVE NE,Department/ Discount/ Store,23D,Theft From Building,PROPERTY,N,,,Day Watch,-84.371656,33.773577,Midtown,E,2,Part I,1,12135292-beaa-4492-9514-0c5c1d76596e,-84.371656,33.773577
351694,232841354,10/11/2023 10:29:25 PM,10/11/2023 8:37:00 PM,10/11/2023 9:00:00 PM,Wednesday,4,3,303,307 RICHARDSON ST SW,Convenience Store,35A,Drug/Narcotic Violations,SOCIETY,N,,,Evening Watch,-84.397863,33.740868,Mechanicsville,V,4,Part II,,b2b11ad7-9c13-4523-aeb7-99221492c131,-84.397863,33.740868
351690,232841205,10/11/2023 10:33:47 PM,10/11/2023 6:00:00 PM,10/11/2023 7:08:00 PM,Wednesday,4,4,414,3755 CARMIA DR SW,Parking/ Drop Lot/ Garage,23F,Theft From Motor Vehicle,PROPERTY,N,,,Evening Watch,-84.509084,33.65687,Princeton Lakes,P,11,Part I,1,ec23006b-156a-4e36-b465-9b443013e96d,-84.509084,33.65687
351696,232811523,10/11/2023 10:57:08 PM,10/8/2023 5:30:00 AM,10/8/2023 7:00:00 AM,Sunday,1,2,207,2110 PEACHTREE RD NW,Bar/ Nightclub,13B,Simple Assault,PERSON,N,,,Morning Watch,-84.392668,33.812104,,C,8,Part II,1,088618a4-5511-4adf-86f0-befae611ac4b,-84.392668,33.812104
351693,232841552,10/11/2023 11:01:09 PM,10/11/2023 10:22:00 PM,10/11/2023 11:00:00 PM,Wednesday,4,6,607,1007 WELCH ST SE,Residence/ Home / Apartment / Condo,13B,Simple Assault,PERSON,N,,,Evening Watch,-84.355669,33.707759,Custer/McDonough/Guice,W,1,Part II,1,f3bb09a5-2b6a-4b8d-8509-67917a3c3d49,-84.355669,33.7077590000001
351706,232848073,10/11/2023 11:06:10 PM,10/11/2023 8:00:00 PM,10/12/2023 2:00:00 AM,Wednesday,4,7,704,6000 S TERMINAL PKWY,Air/ Bus/ Train Terminal,13A,Aggravated Assault,PERSON,N,,,Evening Watch,-84.444368,33.640311,,,,Part I,4,242ba4d9-1836-4279-9d24-238da5f68b10,-84.4443679999999,33.6403110000001
351691,232841120,10/11/2023 11:14:10 PM,10/11/2023 6:30:00 PM,10/11/2023 6:40:00 PM,Wednesday,4,3,312,221 CLEVELAND AVE SE,Service/ Gas Station,35A,Drug/Narcotic Violations,SOCIETY,N,,,Evening Watch,-84.382049,33.680533,Rosedale Heights,Z,12,Part II,,97e2aaf3-0abf-4bc8-b485-58f630f2b6d0,-84.3820489999999,33.680533
351851,232741321,10/11/2023 11:15:54 PM,10/1/2023 10:55:00 PM,10/2/2023 1:29:00 AM,Sunday,1,2,206,2920 PHARR COURT SOUTH NW,Residence/ Home / Apartment / Condo,13B,Simple Assault,PERSON,N,,,Evening Watch,-84.386085,33.835362,Peachtree Heights West,B,8,Part II,1,20c10d20-dd72-4dd6-b333-91c1157e35b5,-84.386085,33.835362
351695,232841537,10/11/2023 11:25:19 PM,10/11/2023 10:46:00 AM,10/11/2023 10:03:00 PM,Wednesday,4,5,510,DECATUR ST SE / PARK PL SE,Parking/ Drop Lot/ Garage,23F,Theft From Motor Vehicle,PROPERTY,N,,,Day Watch,-84.388999,33.753876,Downtown,M,1,Part I,1,da3867cb-16d0-4ee7-a577-47030c46eef7,-84.388999,33.753876
351698,232820774,10/11/2023 11:35:36 PM,9/25/2023 7:00:00 PM,9/25/2023 9:30:00 PM,Monday,2,6,604,322 DECATUR ST SE,Residence/ Home / Apartment / Condo,23H,All Other Larceny,PROPERTY,N,,,Evening Watch,-84.378872,33.750071,Sweet Auburn,M,5,Part I,1,bcdd59b3-b035-4f6e-a132-b5e542834ae9,-84.3788719999999,33.750071
351697,232841215,10/11/2023 11:36:41 PM,10/11/2023 7:16:00 PM,10/11/2023 8:00:00 PM,Wednesday,4,5,512,215 FORSYTH ST SW,Convenience Store,23H,All Other Larceny,PROPERTY,N,,,Evening Watch,-84.396802,33.748925,Downtown,M,4,Part I,,1ecf16fe-8c6f-4ee8-b2a5-bc790048a2b9,-84.396802,33.748925
351699,232841351,10/11/2023 11:44:02 PM,10/11/2023 8:25:00 PM,,Wednesday,4,6,603,650 GLEN IRIS DR NE,Highway/ Road/ Alley/ Street/ Sidewalk,13C,Intimidation,PERSON,N,,,Evening Watch,-84.367971,33.772199,Old Fourth Ward,M,2,Part II,1,59ab7b56-68a0-4d52-830a-089be6f573c6,-84.367971,33.7721990000001
351703,232841213,10/11/2023 11:53:02 PM,10/11/2023 7:00:00 PM,10/11/2023 7:14:00 PM,Wednesday,4,4,401,1304 OAK ST SW,Residence/ Home / Apartment / Condo,520,Weapon Law Violations,SOCIETY,Y,,,Evening Watch,-84.430488,33.74027,West End,T,4,Part II,,b69db999-0c65-4ad5-9287-07aeec071e90,-84.430488,33.7402700000001
351700,232841664,10/12/2023 12:26:44 AM,7/24/2023 10:30:00 PM,7/24/2023 11:00:00 PM,Monday,2,2,211,600 LINDBERGH DR NE,Highway/ Road/ Alley/ Street/ Sidewalk,290,Destruction/Damage/Vandalism of Property,PROPERTY,N,,,Evening Watch,-84.367669,33.821319,Lindbergh/Morosgo,B,6,Part II,2,92ef8637-d72c-4ad2-88a3-f906d4dcbc84,-84.367669,33.8213190000001
351704,232840673,10/12/2023 1:03:22 AM,10/11/2023 2:20:00 PM,10/12/2023 1:03:00 AM,Wednesday,4,6,614,690 DURANT PL NE,Residence/ Home / Apartment / Condo,23H,All Other Larceny,PROPERTY,N,,,Day Watch,-84.376075,33.7734,Midtown,E,2,Part I,1,e1836a1b-6cef-442a-a6ff-39f67e2355d5,-84.376075,33.7734
351701,232841311,10/12/2023 1:06:41 AM,10/11/2023 7:14:00 PM,10/11/2023 8:14:00 PM,Wednesday,4,3,303,776 FORMWALT ST SW,Highway/ Road/ Alley/ Street/ Sidewalk,240,Motor Vehicle Theft,PROPERTY,N,,,Evening Watch,-84.395785,33.733792,Mechanicsville,V,4,Part I,1,a8a504b9-859e-4f8b-8870-f65375c1fcf8,-84.395785,33.7337920000001
351707,232821297,10/12/2023 1:35:08 AM,10/9/2023 9:00:00 PM,10/9/2023 9:36:00 PM,Monday,2,2,207,1812 PEACHTREE ST NW,Parking/ Drop Lot/ Garage,23F,Theft From Motor Vehicle,PROPERTY,N,,,Evening Watch,-84.393751,33.804262,Ardmore,E,8,Part I,1,014edf0a-3cc6-4450-a1a8-ec848d467bf4,-84.393751,33.8042620000001
351705,232831745,10/12/2023 2:14:03 AM,10/10/2023 10:43:00 PM,10/10/2023 11:56:00 PM,Tuesday,3,4,401,906 RALPH D ABERNATHY BLVD SW,Department/ Discount/ Store,23H,All Other Larceny,PROPERTY,N,,,Evening Watch,-84.417409,33.737905,West End,T,4,Part I,1,6af90ba1-3d15-4fd5-a6e2-659410004bee,-84.417409,33.7379050000001
